ID,area,p_agricole_tot,p_arable,p_grassland,p_forest,p_urban,p_other_land_uses,p_sedimentay,p_igneous,IDPR,annual_specific_runoff,p_waterbody,p_wetland_mediumConf,p_wetland_highConf,p_wetland_veryHighConf,p_not_wetland,bioGeoRegion
6117450,0.912169012,11.37765593,3.289924606,0,11.30911583,33.58464702,43.72858122,0,100,1691,NA,14.75409836,6.830601093,22.40437158,41.80327869,14.20765027,mediterranean
5001510,0.91242833,14.98281787,0,14.98281787,0,80.96219931,4.054982818,0,100,1254,NA,0,13.38797814,25.68306011,8.469945355,52.45901639,atlantic
6142687,0.920068952,32.5119781,2.600958248,29.91101985,67.21423682,0.273785079,0,0,100,1049,684,0,4.696132597,2.486187845,0,92.81767956,alpine
4077500,0.920232429,72.46770904,12.98436438,0,27.53229096,0,0,0,100,1893,647,0,6.720430108,6.182795699,0.537634409,86.55913978,continental
6110110,0.920422576,53.07377049,0.204918033,0,0,46.92622951,7.11e-15,100,0,1554,390,0,14.4772118,35.38873995,40.21447721,9.919571046,continental
2046860,0.920700545,94.17738659,81.44888287,0,0,5.822613406,0,100,0,NA,259,0,8.672086721,4.60704607,17.61517615,69.10569106,continental
5063800,0.966864035,35.61290323,0,34.25806452,64.38709677,0,0,0,100,1042,736,0,1.291989664,5.426356589,0.258397933,93.02325581,continental
5068369,0.966925611,3.481624758,0,1.289490651,96.51837524,0,0,0,100,1231,865,0,2.319587629,5.412371134,3.350515464,88.91752577,continental
4090100,0.967072538,67.4433657,0,52.03883495,32.5566343,0,0,0,100,1110,432,0,3.684210526,1.842105263,12.89473684,81.57894737,continental
6580184,0.967075546,17.65087605,0,17.65087605,82.34912395,0,0,0,100,NA,1096,0,4.896907216,3.350515464,13.40206186,78.35051546,continental
6017200,0.967155269,57.14285714,15.38461538,36.26373626,1.551389787,41.30575307,0,0,100,1163,1283,0,8.072916667,11.19791667,19.79166667,60.9375,continental
6580274,0.974584652,0.766283525,0,0,99.23371648,0,1.42e-14,0,100,NA,NA,0,7.142857143,0,0,92.85714286,mediterranean
2077150,0.975307968,96.85897436,87.69230769,9.166666667,0,3.141025641,0,0,100,1080,335,0,17.09183673,15.05102041,9.693877551,58.16326531,continental
4174740,0.9830675,58.86116443,44.72168906,0,4.414587332,36.72424824,7.11e-15,0,100,1788,618,0,13.38383838,35.35353535,9.848484848,41.41414141,atlantic
5096010,1.029191815,62.18181818,0,62.18181818,37.81818182,0,0,0,100,1122,708,0,1.927710843,0.963855422,1.927710843,95.18072289,continental
4009480,1.029345858,96.84082625,89.24665857,4.921020656,0,3.159173755,4.88e-15,0,100,1354,223,0,14.52784504,25.90799031,14.04358354,45.52058111,continental
4064720,1.029596504,71.93195626,57.53341434,0,28.06804374,0,0,0,100,346,182,0,5.582524272,5.582524272,1.941747573,86.89320388,atlantic
4100900,1.029605233,81.5309842,73.87606318,3.584447145,0,18.4690158,0,0,100,315,144,0,21.79176755,23.00242131,7.506053269,47.69975787,atlantic
4068990,1.029654109,12.03647416,0,0,87.96352584,0,1.42e-14,0,100,1381,NA,5.596107056,7.055961071,32.84671533,23.11435523,31.38686131,atlantic
3004985,1.029830353,64.55542022,39.03775883,0,5.785627284,29.6589525,0,56.60001116,43.39998884,1083,271,0,33.99503722,21.33995037,7.94044665,36.72456576,continental
2082350,1.029940442,99.45717732,61.15802171,38.29915561,0.542822678,0,4.55e-15,0,100,NA,176,0,9.855769231,6.971153846,7.451923077,75.72115385,continental
5233500,1.036816657,97.13090257,59.29468022,0,2.86909743,0,9.77e-15,38.99930112,61.00069888,783,267,0.475059382,3.325415677,23.99049881,37.05463183,35.1543943,atlantic
5074500,1.037008388,0,0,0,0,100,0,95.99344412,4.00655588,433,231,0,27.71084337,34.69879518,14.21686747,23.37349398,atlantic
5234285,1.044532403,49.94054697,0,0,16.58739596,33.47205707,0,100,0,1180,461,0,26.73031026,25.77565632,14.79713604,32.69689737,atlantic
5160000,1.044618765,3.402985075,0,0,0,87.28358209,9.313432836,27.45848422,72.54151578,615,88,6.293706294,15.38461538,8.624708625,0,69.6969697,atlantic
3107000,1.045573856,50.14907573,44.3053071,0,36.6129994,13.23792487,7.11e-15,0,100,991,197,0,1.909307876,5.966587112,3.818615752,88.30548926,atlantic
5155230,1.091355563,70.22016222,34.99420626,0,0,29.77983778,1.07e-14,83.82638612,16.17361388,1552,71,0,3.962703963,9.79020979,11.42191142,74.82517483,atlantic
6116720,1.091512463,9.839816934,0,0,90.16018307,0,0,0,100,1253,376,0,1.369863014,0,0,98.63013699,mediterranean
6580713,1.091683407,0,0,0,100,0,0,0,100,1911,995,0,0.228310502,0,2.283105023,97.48858447,alpine
4037300,1.091734086,21.60600809,0,21.60600809,78.39399191,0,1.42e-14,0,100,1164,660,0,0.684931507,5.707762557,1.141552511,92.46575342,continental
6037085,1.091978051,76.49425287,46.49425287,0,0,23.50574713,0,95.07744271,4.92255729,NA,286,0,15.52511416,19.8630137,30.59360731,34.01826484,continental
3039000,1.092172041,45.02587694,30.9373203,14.08855664,0,54.97412306,0,0,100,NA,197,0,17.63341067,12.52900232,39.21113689,30.62645012,continental
4074647,1.099838402,64.94903737,54.58663647,10.36240091,35.05096263,0,0,0,100,895,161,0,3.628117914,1.814058957,1.587301587,92.97052154,atlantic
3170100,1.100171719,13.50737798,13.50737798,0,0,67.25312145,19.23950057,0,100,248,223.5,0,2.045454545,9.090909091,20.90909091,67.95454545,atlantic
4003275,1.107244946,94.11431805,0,46.40633843,5.885681947,0,1.78e-15,0,100,1295,486,0,2.466367713,2.466367713,0,95.06726457,continental
6800000,1.107423208,26.47887324,22.42253521,2.985915493,73.52112676,0,1.42e-14,100,0,1339,334,0,22.07207207,22.07207207,11.71171171,44.14414414,continental
3105500,1.107996264,80.48233315,28.60347729,0,7.234997196,12.28266966,1.78e-15,0,100,1227,NA,0,4.054054054,4.72972973,17.56756757,73.64864865,atlantic
5204100,1.153690689,83.0802603,35.57483731,0,16.9197397,0,0,100,0,1035,635,0,12.03501094,2.625820569,4.595185996,80.74398249,atlantic
5118950,1.153831222,34.75906876,4.981050352,0,29.561451,20.19491067,15.48456957,0.004557824,99.99544218,1533,118,0,3.671706263,5.399568035,13.174946,77.7537797,atlantic
5006800,1.154172353,79.88036977,5.709624796,56.55247417,10.92985318,0,9.189777053,0,100,815,245,0,1.943844492,9.503239741,46.4362851,42.11663067,atlantic
3193000,1.154853216,31.64146868,14.36285097,12.25701944,33.74730022,34.6112311,0,0,100,952,124,0,5.364806867,25.75107296,7.725321888,61.15879828,atlantic
5128950,1.161622265,100,93.59391965,0,0,0,0,100,0,1495.5,63,0,1.51187905,14.47084233,74.7300216,9.287257019,atlantic
3082719,1.162594277,1.871657754,0,0,0,98.12834225,0,0,100,476,NA,0,2.789699571,5.150214592,10.08583691,81.97424893,atlantic
5157680,1.177079345,100,91.85303514,0,0,0,0,30.65499724,69.34500276,1102,159,0,7.066381156,7.494646681,6.423982869,79.01498929,atlantic
5096060,1.216323852,39.51446281,0,15.80578512,60.48553719,0,0,0,100,1510,723,0,1.229508197,2.663934426,0,96.10655738,continental
2001250,1.216983049,97.98032108,97.98032108,0,1.708959089,0.310719834,4e-15,0,100,1618,183,0,22.33820459,34.23799582,33.40292276,10.02087683,continental
4173160,1.217147719,69.28171167,0,0,3.973509934,26.7447784,3.55e-15,91.53285374,8.467146263,NA,353,0,13.82113821,8.739837398,4.06504065,73.37398374,atlantic
3231260,1.217269803,89.74358974,22.30769231,50.25641026,0,10.25641026,0,0,100,1540,193,0,5.761316872,22.63374486,42.79835391,28.80658436,atlantic
3010670,1.224880987,100,47.70408163,0,0,0,0,33.28657977,66.71342023,1034,231,0,2.880658436,8.641975309,42.79835391,45.67901235,continental
4089300,1.279041388,65.25547445,12.89537713,31.09489051,34.74452555,0,0,0,100,1642,308,0,3.861003861,5.019305019,5.598455598,85.52123552,continental
5183970,1.286109025,0,0,0,56.53450808,0,43.46549192,0,100,1325,706,0,0,0,5.882352941,94.11764706,alpine
6106684,1.286521877,80.13598834,80.13598834,0,0,19.86401166,0,24.00190872,75.99809128,1283,245,0,4.255319149,28.62669246,29.20696325,37.91102515,mediterranean
5235080,1.301750402,62.68585132,13.38129496,22.3501199,15.53956835,21.77458034,0,100,0,1253,292,0,24.71264368,15.90038314,12.64367816,46.74329502,atlantic
5183940,1.340651984,0,0,0,100,0,0,0,100,1471.5,838,0,2.242990654,2.990654206,0,94.76635514,alpine
6192000,1.340841104,100,35.16174402,0,0,0,0,0,100,1601,168,0,0,18.30188679,81.69811321,0,mediterranean
5012550,1.341322505,40.36568214,9.048288795,0,0,59.63431786,0,100,0,1226,322,2.255639098,4.69924812,39.28571429,53.7593985,0,atlantic
5006000,1.341387238,100,69.10454759,0,0,0,1.42e-14,52.84549709,47.15450291,413,440,0,12.71028037,8.971962617,17.38317757,60.93457944,atlantic
2000990,1.341719243,39.81351981,7.459207459,0,20.74592075,39.44055944,0,NA,NA,1179,270,0,0,0,0,0,continental
3029000,1.34180405,56.44114921,45.87581094,0,14.41149212,29.14735867,0,100,0,1532,155,0,24.53531599,11.89591078,11.89591078,51.67286245,continental
3092500,1.34202479,83.58070501,83.58070501,0,3.339517625,13.07977737,8.88e-15,0,100,391,180,0,3.159851301,6.319702602,22.67657993,67.84386617,continental
1042000,1.357632997,100,93.74137138,6.258628624,0,0,0,0,100,412,245,0,32.5323475,23.84473198,9.426987061,34.19593346,atlantic
2122800,1.365736264,43.35632184,0.689655172,25.97701149,24.09195402,32.55172414,0,100,0,995,666,0,6.703910615,10.61452514,12.66294227,70.01862197,continental
1113100,1.37497643,56.96202532,46.74502712,0,0,43.03797468,0,31.18531004,68.81468996,980.5,383,0,28.46846847,26.48648649,33.51351351,11.53153153,atlantic
5080990,1.403407356,89.17112299,11.45276292,0,0,10.82887701,0,0,100,483,180,0,31.25,33.57142857,2.321428571,32.85714286,atlantic
5028110,1.403501309,62.33881725,0,0.311249444,0,37.66118275,0,15.02000773,84.97999227,1034,151,0,16.90647482,30.57553957,25,27.51798561,atlantic
4015160,1.403793232,57.36677116,0,39.36408419,42.63322884,0,0,0,100,1258,256,0,0.36036036,0.540540541,5.945945946,93.15315315,continental
3027491,1.411974143,100,95.66563467,4.334365325,0,0,0,0,100,529,212,0,0.174825175,0,3.321678322,96.5034965,continental
6006720,1.427474485,100,64.9122807,35.0877193,0,0,0,100,0,929,387,0,15.06129597,23.99299475,20.14010508,40.8056042,continental
1114900,1.428302001,18.9059081,0.087527352,16.10503282,0,62.53829322,18.55579869,27.93403379,72.06596621,961,363,0,15.37102473,33.74558304,38.69257951,12.19081272,atlantic
6193700,1.44997285,99.82713915,43.25842697,13.78565255,0,0,0.172860847,0,100,1525.5,NA,0,12.71477663,27.83505155,59.45017182,0,mediterranean
5214100,1.46548464,22.72340426,0,0,51.95744681,25.31914894,0,100,0,907,815,0,8.703071672,9.215017065,9.556313993,72.52559727,atlantic
5213120,1.465501357,79.79583156,61.63334751,0,4.67886006,15.52530838,0,16.21940934,83.78059066,1099,628.5,0,8.205128205,13.16239316,64.61538462,14.01709402,atlantic
3191700,1.466929079,45.64755839,34.30997877,11.33757962,45.64755839,8.704883227,5.33e-15,0,100,229,121,0,0.840336134,5.210084034,14.95798319,78.99159664,atlantic
4045950,1.481992502,80.38054968,38.68921776,41.69133192,0,19.61945032,7.11e-15,0,100,1154,NA,0,8.121827411,36.20981387,25.71912014,29.94923858,continental
2118000,1.482703955,62.27773074,0,38.61134632,28.23878069,9.483488569,0,0,100,862,473,0,11.11111111,19.14529915,12.99145299,56.75213675,continental
5207050,1.527768187,20.66420664,0,11.56211562,73.7597376,5.576055761,2.66e-15,0,100,1067,1202,0,8.674304419,1.145662848,1.145662848,89.03436989,alpine
4010870,1.52844177,94.00489396,52.32463295,41.68026101,0,0,5.995106036,0,100,1508,157,11.11111111,13.88888889,38.23529412,16.33986928,20.4248366,continental
4150515,1.528781858,87.88870704,9.574468085,73.89525368,0,0,12.11129296,0,100,748,NA,0,0.486223663,8.752025932,89.95137763,0.810372771,atlantic
6310200,1.528783458,88.91162029,72.50409165,16.40752864,0,11.08837971,0,0,100,1475,528,0,7.060755337,18.3908046,56.48604269,18.06239737,continental
3082000,1.529282571,0,0,0,0,98.93660532,1.063394683,0,100,233,110,1.803278689,4.590163934,8.360655738,34.59016393,50.6557377,atlantic
5234287,1.543405659,62.74271845,20.63106796,11.73139159,37.25728155,0,0,41.00248744,58.99751256,1343,332,0,7.779578606,7.455429498,2.431118314,82.33387358,atlantic
5150600,1.543706182,11.47142278,0,0,87.83948115,0,0.689096068,65.35071676,34.64928324,1087,352,0,3.554119548,0,1.777059774,94.66882068,mediterranean
1111500,1.554040052,0,0,0,0,56.97018533,43.02981467,0,100,1282,264,20.57142857,21.14285714,9.142857143,0,49.14285714,atlantic
5021120,1.590828029,53.20813772,0,30.79029734,45.57902973,1.212832551,4.88e-15,33.72805578,66.27194422,807,501,0,0.156739812,3.761755486,1.724137931,94.35736677,continental
6139815,1.5985784,46.18380062,1.440809969,11.99376947,53.81619938,0,0,0,100,1150,738,0,0.778816199,0.15576324,3.271028037,95.79439252,alpine
6196948,1.652602727,0,0,0,0,100,0,52.69967709,47.30032291,1041,107,0,10.80669711,17.35159817,43.68340944,28.15829528,mediterranean
4009280,1.653171651,1.6,0,1.6,98.4,0,1.42e-14,0,100,940,227,0,1.210287443,4.538577912,0,94.25113464,continental
4004805,1.660941615,14.75102958,0,14.75102958,9.809060277,75.43991015,0,100,0,749,397,0,2.228826152,2.228826152,0.29717682,95.24517088,continental
4060995,1.668982013,93.04672897,0,49.60747664,0,6.953271028,0,0,100,263,192,0,1.201201201,3.903903904,0.45045045,94.44444444,continental
6117500,1.715168698,9.708029197,0,0,35.72992701,47.91970803,6.642335766,0,100,630.5,224,0,15.03649635,4.525547445,8.321167883,72.11678832,mediterranean
4040100,1.71962285,14.03636364,0,14.03636364,85.96363636,0,0,0,100,1848,421,0,1.605839416,2.919708029,0,95.47445255,continental
5228600,1.722868017,100,43.12727273,0,0,0,0,100,0,1455,214,0,7.288629738,4.810495627,6.268221574,81.63265306,atlantic
4160250,1.731434755,100,41.92614048,21.18030413,0,0,0,0,100,948,387,0,7.34870317,7.636887608,6.051873199,78.96253602,atlantic
1050000,1.7743055,0.492264416,0.492264416,0,0,99.50773558,0,86.80185211,13.19814789,300,193,0,27.09219858,21.84397163,14.89361702,36.17021277,atlantic
2045425,1.778955764,0,0,0,98.49175728,1.508242722,3.55e-15,15.73908989,84.26091011,1099.5,160.6666667,0,25.80645161,15.9887798,20.6171108,37.58765778,continental
2001717,1.786524672,82.99058906,82.99058906,0,11.67654235,5.332868595,3.55e-15,0,100,1612.5,132,0,4.583333333,32.5,62.77777778,0.138888889,continental
3150000,1.786952006,43.51037636,39.88744284,2.954625396,0.105522336,56.3841013,0,0,100,282,134,0,11.15819209,4.661016949,4.237288136,79.94350282,continental
5172350,1.792774056,0,0,0,100,0,0,0,100,1881,772,0,0.983146067,1.264044944,0,97.75280899,alpine
5211550,1.79286773,44.40571628,0,11.32798885,55.59428372,0,0,100,0,1344.5,764,0,3.910614525,6.005586592,0,90.08379888,atlantic
4101250,1.840788826,87.41519674,25.78018996,2.340569878,12.58480326,0,7.11e-15,0,100,1042,235,2.173913043,12.22826087,13.31521739,16.57608696,55.70652174,atlantic
2103500,1.841485059,14.6382691,0,6.592292089,32.99526707,52.36646383,0,100,0,1074,394,0,6.317204301,13.57526882,7.795698925,72.31182796,continental
3276786,1.841518327,0,0,0,0,100,0,0,100,797.5,128,2.032520325,23.17073171,69.91869919,0.677506775,4.200542005,atlantic
5183480,1.862982419,39.01284652,0,5.780933063,5.442866802,55.54428668,0,0.021347803,99.9786522,1535,329,0,40.48582996,18.08367072,7.287449393,34.14304993,atlantic
6177925,1.870826729,100,62.45402875,0,0,0,0,0,100,1804,57,0,7.066666667,20.66666667,27.33333333,44.93333333,atlantic
5096850,1.902425809,0.098619329,0,0.098619329,87.37672584,0,12.52465483,0,100,1441,866,6.72823219,3.034300792,6.596306069,3.562005277,80.07915567,continental
5000112,1.902803085,31.84650705,4.099704821,25.71334864,0,64.44735979,3.706133158,0,100,919.5,223,0,6.684141547,25.163827,20.83879423,47.31323722,atlantic
6003945,1.965791245,66.4438077,53.45431391,12.98949379,30.91372174,2.642470551,0,0,100,346.6666667,401,0,1.033591731,0.516795866,0.645994832,97.80361757,continental
5161500,1.972290191,26.6075388,0,0,0,72.12543554,1.267025657,2.205890441,97.79410956,1214.5,92,0,1.020408163,42.72959184,46.55612245,9.693877551,atlantic
5119120,2.026992826,98.95255699,36.53727665,0,1.047443007,0,0,100,0,1722,68,0,7.54950495,43.68811881,24.00990099,24.75247525,atlantic
2001715,2.028402318,100,100,0,0,0,0,0,100,985,137,0,67.77367774,23.49323493,5.658056581,3.07503075,continental
2045283,2.036454017,0,0,0,100,0,0,100,0,1467,207,0,24.29447853,27.36196319,36.07361963,12.26993865,continental
5133300,2.042507368,64.49341904,0,0,35.50658096,0,0,100,0,1476.5,538,0,1.715686275,5.392156863,0.490196078,92.40196078,continental
1116300,2.049761314,1.859189272,0,0,20.11581835,49.28375495,28.74123743,0,100,1034.333333,313,0.122100122,10.98901099,26.25152625,54.7008547,7.936507937,atlantic
1073000,2.055274113,43.41344691,0.60845756,14.17706115,15.51566778,41.07088531,7.11e-15,91.86825234,8.131747659,1167,186,0,12.71393643,16.13691932,47.43276284,23.71638142,atlantic
4654000,2.090509837,97.04035874,47.89237668,33.42301943,0,0,2.959641256,100,0,1319,200,0,11.25748503,17.60479042,16.76646707,54.37125749,atlantic
4214295,2.090644713,100,47.97377831,0,0,0,0,100,0,1599,232,0,7.279236277,7.99522673,6.801909308,77.92362768,atlantic
4041350,2.097883294,96.59090909,82.62559809,13.965311,0,3.409090909,0,1.809443304,98.1905567,1654.5,144,0,17.24137931,30.5588585,35.79072533,16.40903686,continental
1036000,2.102799756,86.57558658,84.16988417,2.405702406,0,5.227205227,8.197208197,0,100,354,246,0,5.595238095,7.261904762,7.380952381,79.76190476,atlantic
4164600,2.106454186,97.86666667,56.5037037,38.57777778,0,2.133333333,6.66e-15,41.18633253,58.81366747,1478.666667,296,0.82063306,7.15123095,7.268464244,4.572098476,80.18757327,atlantic
6580901,2.214171804,28.98223851,0,0,65.83027911,5.187482379,0,0,100,1266.5,364,0,2.927927928,1.238738739,1.126126126,94.70720721,mediterranean
6439460,2.223081708,59.30395734,29.35728319,25.25961269,29.30115072,11.39489194,0,0,100,1000,406,0,3.716216216,3.490990991,6.418918919,86.37387387,continental
4103550,2.277678607,59.1344837,2.382908792,5.970966858,9.887701999,13.47576007,17.50205423,0,100,947.5,148,0,0.982532751,34.82532751,62.99126638,1.200873362,atlantic
5112210,2.346672616,59.64257135,45.71885836,0,0,36.43638304,3.921045612,0,100,1748,161,2.777777778,0,17.41452991,79.05982906,0.747863248,atlantic
5033200,2.347156639,81.59509202,69.61856495,7.788743665,18.40490798,0,0,0,100,542.6666667,308.5,0,10.70663812,4.60385439,8.137044968,76.55246253,atlantic
6080950,2.355011333,81.83510638,28.35106383,0,18.08510638,0.079787234,0,100,0,1182.5,486.6666667,0,3.601694915,2.754237288,0,93.6440678,continental
5199450,2.400878603,48.33593344,0,9.594383775,51.66406656,0,0,6.919546151,93.08045385,1176.666667,844,0,1.880877743,2.403343783,11.28526646,84.43051202,atlantic
3021000,2.403035318,73.42002601,70.35110533,0,10.32509753,16.25487646,0,86.52610027,13.47389973,1313,143,0.624349636,1.873048907,50.15608741,47.34651405,0,continental
6035340,2.464730178,86.17988883,34.89135927,15.08337544,13.82011117,0,0,100,0,887,386,0,16.32860041,8.31643002,23.22515213,52.12981744,continental
5234900,2.47112406,71.70239596,58.51197982,0,0,28.29760404,1.07e-14,100,0,990.3333333,173,0,7.164480323,68.41574168,23.41069627,1.009081736,atlantic
6080978,2.47197447,99.97472194,71.08190091,0,0.025278059,0,3.52e-15,100,0,1064.333333,422,0.20242915,12.44939271,11.33603239,3.137651822,72.87449393,continental
5019940,2.479904162,76.06557377,57.57881463,18.20933165,23.93442623,0,0,0,100,1069.666667,172.3333333,0,1.807228916,2.208835341,8.333333333,87.65060241,atlantic
4015200,2.495598086,3.056877975,0,3.056877975,96.94312202,0,0,0,100,1385,258,0,1.915322581,1.814516129,0,96.27016129,continental
6180900,2.525604336,40.4265873,0,0,0,59.5734127,0,0,100,1408,159,0,2.874132805,2.874132805,8.424182359,85.82755203,mediterranean
5211650,2.533406885,10.93865484,0,4.06504065,89.06134516,0,0,100,0,1491.5,801,0,5.830039526,6.818181818,0,87.35177866,atlantic
5204700,2.587966072,75.21760155,22.24371373,37.91102515,6.189555126,18.59284333,0,100,0,940.6666667,917,0,31.12195122,12.68292683,8.097560976,48.09756098,atlantic
